#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 05 01 14 999 99.0 99.0  0.70 12.50  8.48 242 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 01 44 999 99.0 99.0  0.65 11.11  8.61 266 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 02 14 999 99.0 99.0  0.65 11.11  8.93 270 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 02 44 999 99.0 99.0  0.62 11.11  8.74 270 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 03 14 999 99.0 99.0  0.64 10.53  9.01 268 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 03 44 999 99.0 99.0  0.64 12.50  9.26 242 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 04 14 999 99.0 99.0  0.63 12.50  9.49 235 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 04 44 999 99.0 99.0  0.62 10.53  8.98 282 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 05 14 999 99.0 99.0  0.65 12.50  9.47 239 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 05 44 999 99.0 99.0  0.58 12.50  8.89 241 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 06 14 999 99.0 99.0  0.66 11.76  9.43 249 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 06 44 999 99.0 99.0  0.62 11.76  9.48 242 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 07 14 999 99.0 99.0  0.60 13.33  9.39 249 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 07 44 999 99.0 99.0  0.63 18.18  9.83 246 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 08 14 999 99.0 99.0  0.53 12.50  9.07 249 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 08 44 999 99.0 99.0  0.57 11.76  8.99 232 9999.0 999.0  15.2 999.0 99.0 99.00
2010 01 05 09 14 999 99.0 99.0  0.57 11.11  8.89 245 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 09 44 999 99.0 99.0  0.57 11.76  9.13 235 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 10 14 999 99.0 99.0  0.63 16.67  9.19 245 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 10 44 999 99.0 99.0  0.57 18.18  8.65 261 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 11 14 999 99.0 99.0  0.57 12.50  8.76 255 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 11 44 999 99.0 99.0  0.57 10.53  8.52 259 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 12 14 999 99.0 99.0  0.52 14.29  8.44 248 9999.0 999.0  15.1 999.0 99.0 99.00
2010 01 05 12 44 999 99.0 99.0  0.61 12.50  9.38 255 9999.0 999.0  15.0 999.0 99.0 99.00
2010 01 05 13 14 999 99.0 99.0  0.62 12.50  9.47 246 9999.0 999.0  15.0 999.0 99.0 99.00
2010 01 05 13 44 999 99.0 99.0  0.65 12.50  8.78 248 9999.0 999.0  15.0 999.0 99.0 99.00
